date,symbol,calendarYear,period,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,sma,ema,wma,dema,tema,williams,rsi,adx,standardDeviation
2023-09-25,1101.TW,2023,Q3,33.4,33.45,33.0,33.1,33.1,29278663,29278663,-0.3,-0.8982,33.18,"September 25, 23",-0.008982,35.95456349206346,36.948445469769375,36.53696906957776,35.72343376231286,35.872456083849094,-68.42105263157893,59.973692462939574,12.68633690044401,2.333258716480504
2023-09-22,1101.TW,2023,Q3,33.5,33.6,33.35,33.5,33.5,23115549,23115549,0.0,0.0,33.48,"September 22, 23",0.0,35.98115079365075,36.97911037391096,36.559744965179746,35.77500252113423,35.94611612620713,-64.5933014354067,60.327568210170476,12.704652873076478,2.338746243852525
2023-09-21,1101.TW,2023,Q3,34.25,34.25,33.8,33.8,33.8,28985239,28985239,-0.45,-1.31,33.95,"September 21, 23",-0.0131,36.006349206349164,37.006832368922204,36.5795580023841,35.82085202627403,36.01145659649599,-61.72248803827755,60.59465893119005,12.721217518027355,2.3460747708536225
2023-09-20,1101.TW,2023,Q3,34.8,34.85,34.35,34.35,34.35,20840931,20840931,-0.45,-1.29,34.52,"September 20, 23",-0.0129,36.02976190476186,37.032384818076956,36.597184578706326,35.86250688201263,36.07073262033414,-56.45933014354066,61.088534225254506,12.735489242803288,2.35336788868658
2023-09-19,1101.TW,2023,Q3,35.1,35.15,34.8,34.8,34.8,11049333,11049333,-0.3,-0.8547,34.92,"September 19, 23",-0.008547,36.05158730158726,37.053758402284735,36.610635861722805,35.89593231388585,36.11786906910246,-52.153110047846916,61.49700399383923,12.746911184716675,2.3631717698481007
2023-09-18,1101.TW,2023,Q3,35.1,35.2,35.0,35.1,35.1,9091177,9091177,0.0,0.0,35.1,"September 18, 23",0.0,36.068650793650754,37.07171663656589,36.62066472175168,35.9226230765645,36.155060780538875,-49.2822966507177,61.771267896723586,12.755981011916987,2.369588522706804
2023-09-15,1101.TW,2023,Q3,35.3,35.35,35.05,35.1,35.1,13648505,13648505,-0.2,-0.56657,35.17,"September 15, 23",-0.0056657,36.08214285714283,37.08742752610028,36.628428696906965,35.94488873164921,36.18573329443268,-49.2822966507177,61.771267896723586,12.764017185719249,2.3737107134232702
2023-09-14,1101.TW,2023,Q3,35.4,35.5,35.3,35.5,35.5,12171571,12171571,0.1,0.28249,35.43,"September 14, 23",0.0028249,36.097222222222186,37.103263602005455,36.63631187652926,35.96745698868306,36.216952812776746,-45.45454545454546,62.13783705597827,12.771818181189488,2.3794866189295756
2023-09-13,1101.TW,2023,Q3,34.85,35.3,34.85,35.3,35.3,21998257,21998257,0.45,1.29,35.15,"September 13, 23",0.0129,36.11230158730155,37.11603861078637,36.64115220528265,35.98395675434591,36.23916534985615,-47.36842105263161,62.02560848927795,12.778314749105295,2.387680737843838
2023-09-12,1101.TW,2023,Q3,34.3,34.65,34.3,34.6,34.6,11557026,11557026,0.3,0.87464,34.52,"September 12, 23",0.0087464,36.12797619047615,37.130509037963954,36.6476974716105,36.003877036139805,36.26656902089195,-54.06698564593301,61.62911040863783,12.785692650416289,2.3952501508500927
